date,value
2024-01-01,8.365660495705317
2024-01-02,9.949550516347436
2024-01-03,12.94064629584267
2024-01-04,11.074757900182618
2024-01-05,4.203866746829151
2024-01-06,2.8883443079525892
2024-01-07,5.446692380579749
2024-01-08,8.110950467325928
2024-01-09,11.667313455065074
2024-01-10,11.50577310210841
2024-01-11,11.489932234941328
2024-01-12,7.966163327685804
2024-01-13,5.016906587239398
2024-01-14,7.13156606993721
2024-01-15,9.535805223881722
2024-01-16,11.139313420344031
2024-01-17,13.453431174275268
2024-01-18,9.763893077958741
2024-01-19,8.565122720980568
2024-01-20,5.354079047737651
2024-01-21,6.031392975850211
2024-01-22,8.629940896174574
2024-01-23,14.107568428346788
2024-01-24,13.293223028334873
2024-01-25,10.86584301894076
2024-01-26,7.5511453675944455
2024-01-27,6.512807281405648
2024-01-28,7.149014235292391
2024-01-29,10.396681862901403
2024-01-30,13.608829504373029
2024-01-31,16.49682726564218
2024-02-01,11.33708446958999
2024-02-02,7.800603830365892
2024-02-03,5.335631895967403
2024-02-04,7.884204076829204
2024-02-05,11.687033517050148
2024-02-06,13.382181228018107
2024-02-07,13.341840424419704
2024-02-08,11.254582747268147
2024-02-09,9.611080504852332
2024-02-10,7.614932453920441
2024-02-11,8.203375526309104
2024-02-12,9.935810513633296
2024-02-13,14.195162633343337
2024-02-14,14.883100550904219
2024-02-15,12.894738824524499
2024-02-16,10.259644708975955
2024-02-17,7.370019048855411
2024-02-18,8.739988205279445
2024-02-19,11.184153284250108
2024-02-20,14.62699490454081
2024-02-21,15.858865527139757
2024-02-22,11.236641801101925
2024-02-23,9.17783147309143
2024-02-24,6.879272324545369
2024-02-25,7.4950814995108335
2024-02-26,11.103679710873084
2024-02-27,13.333952183305371
2024-02-28,14.381582553522867
2024-02-29,14.460545660165199
2024-03-01,7.8494266491124565
2024-03-02,7.3432712482740055
2024-03-03,8.752364223259086
2024-03-04,12.426488013398117
2024-03-05,15.741538507412645
2024-03-06,16.649265001402796
2024-03-07,13.15046612211441
2024-03-08,9.57796966609561
2024-03-09,9.032165267617136
2024-03-10,8.578440292032775
2024-03-11,10.436573030907207
2024-03-12,13.765876223903655
2024-03-13,14.824989069721324
2024-03-14,14.389894152953826
2024-03-15,10.521303630268724
2024-03-16,9.041969765605279
2024-03-17,8.49924597487421
2024-03-18,12.354698818677605
2024-03-19,16.066657228335387
2024-03-20,15.740281596748828
2024-03-21,14.51760144574013
2024-03-22,9.725224369996438
2024-03-23,7.939808990913153
2024-03-24,8.708866207714648
2024-03-25,10.877337255064331
2024-03-26,16.041077433272672
2024-03-27,15.681823457769237
2024-03-28,14.110901222714201
2024-03-29,11.215680206851918
2024-03-30,9.02335675874655
2024-03-31,10.070244133819225
2024-04-01,12.291766845866167
2024-04-02,15.039123185705845
2024-04-03,16.232575195057258
2024-04-04,12.14699393431761
2024-04-05,8.970890674726643
2024-04-06,6.961676090822301
2024-04-07,8.12923948671413
2024-04-08,12.936594263958739
2024-04-09,14.500190977165595
2024-04-10,15.90690455635209
2024-04-11,15.75612078300908
2024-04-12,10.297962686283594
2024-04-13,9.44480572876875
2024-04-14,8.209300992920316
2024-04-15,12.206901376985849
2024-04-16,14.436177089387764
2024-04-17,15.936197938625186
2024-04-18,15.180680836538517
2024-04-19,8.620913460901424
2024-04-20,9.042298326067552
2024-04-21,9.569144423774675
2024-04-22,11.687716837789152
2024-04-23,13.78129163204863
2024-04-24,16.363076068133722
2024-04-25,13.463568774589188
2024-04-26,10.892766720819749
2024-04-27,8.460322601129237
2024-04-28,11.11240564372992
2024-04-29,12.013226914434846
2024-04-30,14.181518936231353
2024-05-01,16.378256609492237
2024-05-02,14.243065822979439
2024-05-03,12.11825091388226
2024-05-04,9.303522954691273
2024-05-05,9.479484540227986
2024-05-06,13.91112614982533
2024-05-07,13.83171370107192
2024-05-08,15.237807414485825
2024-05-09,12.703499401538824
2024-05-10,9.84978126104597
2024-05-11,6.473770679029573
2024-05-12,9.631975072824583
2024-05-13,11.701274588856682
2024-05-14,13.300341551273355
2024-05-15,14.588272490492976
2024-05-16,13.987523143919912
2024-05-17,11.113759869524673
2024-05-18,10.306947778683922
2024-05-19,12.146211551153268
2024-05-20,12.239807683325575
2024-05-21,13.647317202526635
2024-05-22,13.012933933265451
2024-05-23,13.692041029728117
2024-05-24,8.887109974992129
2024-05-25,7.162317173800243
2024-05-26,7.6602742165691
2024-05-27,11.314215798792267
2024-05-28,15.850119898616567
2024-05-29,15.4916593847018
2024-05-30,12.907968137989917
2024-05-31,8.343229826024947
2024-06-01,5.370436336855047
2024-06-02,7.526569588287944
2024-06-03,11.130118171520023
2024-06-04,16.400201642427863
2024-06-05,15.163629606379516
2024-06-06,13.978181660862685
2024-06-07,8.683998466687376
2024-06-08,5.651947092249477
2024-06-09,6.642618908484926
2024-06-10,10.011914366247217
2024-06-11,16.51739948293924
2024-06-12,13.70332193096396
2024-06-13,13.4840176735052
2024-06-14,7.8759432905984035
2024-06-15,7.865552786108509
2024-06-16,7.934085826769115
2024-06-17,10.36332385274845
2024-06-18,13.581261132541313
2024-06-19,13.568137016875573
2024-06-20,12.676089398329324
2024-06-21,8.074644123690668
2024-06-22,4.936423898052213
2024-06-23,5.596543948091144
2024-06-24,10.41487986676509
2024-06-25,15.180253738615377
2024-06-26,14.199846041599617
2024-06-27,11.651339514871017
2024-06-28,8.615570738792952
2024-06-29,2.9863351946942105
2024-06-30,7.04375911560521
2024-07-01,9.364516900171761
2024-07-02,14.26229435725062
2024-07-03,14.171440429522928
2024-07-04,13.285486776463935
2024-07-05,8.141256875545398
2024-07-06,4.2377619957564505
2024-07-07,4.7877233630991975
2024-07-08,11.488053328406355
2024-07-09,14.652877435876704
2024-07-10,13.091785110846834
2024-07-11,10.633699265024594
2024-07-12,9.326846172065839
2024-07-13,4.031324262653721
2024-07-14,5.009536502843192
2024-07-15,9.933789954351507
2024-07-16,11.76709672930017
2024-07-17,12.958615013874155
2024-07-18,10.556476490345087
2024-07-19,7.638938825834709
2024-07-20,6.711267195996916
2024-07-21,5.85631481348266
2024-07-22,9.600942492944874
2024-07-23,9.448968062825394
2024-07-24,12.577103241004496
2024-07-25,9.413906204155275
2024-07-26,5.446936172281637
2024-07-27,3.646773208018815
2024-07-28,5.027652410743124
2024-07-29,9.611122249717535
2024-07-30,10.004276500057928
2024-07-31,12.362159614104188
2024-08-01,9.53779152706013
2024-08-02,6.2126038257129075
2024-08-03,5.603563092392479
2024-08-04,5.777544255640564
2024-08-05,9.823738197916471
2024-08-06,11.121085765212715
2024-08-07,11.204645425396723
2024-08-08,9.568474155894888
2024-08-09,6.619156801006058
2024-08-10,4.338632943637998
2024-08-11,3.5612750047326127
2024-08-12,8.062527309809163
2024-08-13,11.31988893052535
2024-08-14,14.804808803316194
2024-08-15,11.838019163275417
2024-08-16,5.05770209668267
2024-08-17,3.5401445949243815
2024-08-18,2.86958850288101
2024-08-19,7.013278660658078
2024-08-20,11.198027047284185
2024-08-21,13.00933681743117
2024-08-22,8.494650211680773
2024-08-23,5.085720957058195
2024-08-24,1.1028008635032296
2024-08-25,4.230584885594746
2024-08-26,6.252896761187156
2024-08-27,9.995320821375993
2024-08-28,10.327183282595884
2024-08-29,9.079370984764669
2024-08-30,3.5902624477086804
2024-08-31,1.7539091993935358
2024-09-01,6.8217418766218305
2024-09-02,5.8298616729076
2024-09-03,9.167659514936021
2024-09-04,13.4431100532953
2024-09-05,12.54427010455311
2024-09-06,4.165726317662641
2024-09-07,2.9509593746968785
2024-09-08,4.561488175880025
2024-09-09,9.34071841139773
2024-09-10,9.197675295085787
2024-09-11,10.849221964248642
2024-09-12,9.902425035390737
2024-09-13,6.011491810130764
2024-09-14,2.866417821799767
2024-09-15,3.922804601202053
2024-09-16,5.555041475663842
2024-09-17,10.041633940709373
2024-09-18,10.776369302447819
2024-09-19,9.20767776592846
2024-09-20,4.789841567982721
2024-09-21,3.857151438305048
2024-09-22,5.279218194032136
2024-09-23,7.3790921076367155
2024-09-24,10.74432837257622
2024-09-25,11.161738996188099
2024-09-26,8.938253644814457
2024-09-27,4.606621278793026
2024-09-28,3.6945491309993126
2024-09-29,3.977873992209791
2024-09-30,9.742257116450254
2024-10-01,12.255353835755999
2024-10-02,11.613312117599731
2024-10-03,8.082069026847558
2024-10-04,4.204427169855819
2024-10-05,4.818203227753353
2024-10-06,4.491237091346286
2024-10-07,7.895188434672677
2024-10-08,8.369621574732264
2024-10-09,12.366247206473737
2024-10-10,9.653285053604828
2024-10-11,4.324253370857175
2024-10-12,2.947643416679495
2024-10-13,4.624216244325003
2024-10-14,7.520951870096424
2024-10-15,10.258632070222983
2024-10-16,11.28236269064779
2024-10-17,8.965925598878547
2024-10-18,6.007226506421149
2024-10-19,5.453679531026142
2024-10-20,1.4091852274979288
2024-10-21,7.362161960980475
2024-10-22,11.016378740288665
2024-10-23,11.9639664304565
2024-10-24,9.031085547182956
2024-10-25,3.9319883491341447
2024-10-26,4.304161969225862
2024-10-27,6.791403888128257
2024-10-28,6.04183974471658
2024-10-29,12.08388233196748
2024-10-30,11.463850872565414
2024-10-31,9.659630883874478
2024-11-01,5.0388878938095765
2024-11-02,3.77794925683146
2024-11-03,6.553725268813511
2024-11-04,8.863046005323195
2024-11-05,13.413684534019406
2024-11-06,13.564768508940928
2024-11-07,10.56002220131715
2024-11-08,8.701022581123013
2024-11-09,5.017990635571463
2024-11-10,6.305055304370547
2024-11-11,8.131594536010898
2024-11-12,11.744132729920524
2024-11-13,11.650003224705992
2024-11-14,11.561248476869505
2024-11-15,5.540478285350185
2024-11-16,5.781590939257466
2024-11-17,5.439606784792156
2024-11-18,10.255156728492361
2024-11-19,12.932676587019628
2024-11-20,15.044130772629684
2024-11-21,11.628118978725347
2024-11-22,5.450342966609541
2024-11-23,5.149589978497974
